memoria, cpu, crip,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 26, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
 29, 25, ##AES192##,
