
 memoria ; cpu; crip ;
 30 ; 65 ; ##AES192## ;
 30 ; 64 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 29 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 64 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 29 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 64 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 64 ; ##AES192## ;
 30 ; 65 ; ##AES192## ;
 30 ; 70 ; ##AES192## ;
 28 ; 73 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 64 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 65 ; ##AES192## ;
 28 ; 63 ; ##AES192## ;
