 ##AES192## , ##AES256## 
 0.003056 , 0.003047 
 0.003047 , 0.002003 
 0.001961 , 0.001954 
 0.001887 , 0.096074 
 0.003008 , 0.003327 
 0.094076 , 0.003276 
 0.003234 , 0.003323 
 0.003296 , 0.003296 
 0.003297 , 0.003389 
 0.003307 , 0.003440 
 0.003325 , 0.113264 
 0.108210 , 0.002216 
 0.003302 , 0.002100 
 0.003217 , 0.003287 
 0.003218 , 0.003258 
 0.003221 , 0.003217 
 0.003221 , 0.003241 
 0.004404 , 0.004377 
 0.003143 , 0.003214 
 0.003051 , 0.003132 
 0.003044 , 0.003141 
 0.003049 , 0.003009 
 0.002946 , 0.001992 
 0.001997 , 0.098133 
 0.095063 , 0.003375 
 0.003318 , 0.003290 
 0.004404 , 0.003377 
 0.005922 , 0.003331 
 0.003341 , 0.003391 
 0.003421 , 0.110356 
 0.003237 , 0.003344 
 0.103143 , 0.003224 
 0.003373 , 0.003280 
 0.003278 , 0.002208 
 0.003296 , 0.003255 
 0.003285 , 0.004507 
 0.003303 , 0.003242 
 0.003409 , 0.002081 
 0.002964 , 0.003076 
 0.003045 , 0.001980 
 0.003101 , 0.002951 
 0.001947 , 0.002008 
 0.002998 , 0.097085 
 0.001937 , 0.003287 
 0.093094 , 0.003233 
 0.003331 , 0.003349 
 0.003284 , 0.003234 
 0.003392 , 0.003356 
 0.003354 , 0.003350 
 0.003197 , 0.107474 
 0.319347 , 0.003374 
 0.003476 , 0.003271 
 0.003378 , 0.003213 
 0.003394 , 0.003318 
 0.004427 , 0.003314 
 0.001975 , 0.003522 
 0.001874 , 0.003147 
 0.004310 , 0.003050 
 0.004495 , 0.003108 
 0.003462 , 0.001962 
 0.003068 , 0.002932 
 0.001811 , 0.002018 
 0.001775 , 0.096181 
 0.001736 , 0.003374 
 0.001753 , 0.003273 
 0.001967 , 0.003393 
 0.003240 , 0.003366 
 0.003260 , 0.003393 
 0.003297 , 0.109346 
 0.003204 , 0.003347 
 0.003234 , 0.003271 
 0.003530 , 0.003281 
 0.003165 , 0.003271 
 0.003033 , 0.003245 
 0.003147 , 0.005327 
 0.002965 , 0.008172 
 0.002956 , 0.002062 
 0.002048 , 0.002021 
 0.001912 , 0.002009 
 0.003002 , 0.001950 
 0.002988 , 0.002947 
 0.003001 , 0.104230 
 0.003021 , 0.003381 
 0.002967 , 0.003551 
 0.003054 , 0.003055 
 0.003063 , 0.001965 
 0.003062 , 0.004023 
 0.002039 , 0.002061 
 0.002076 , 0.104338 
 0.071057 , 0.003367 
 0.003324 , 0.003295 
 0.004374 , 0.003269 
 0.004370 , 0.003506 
 0.004515 , 0.010076 
 0.004362 , 0.002143 
 0.004402 , 0.001986 
 0.098087 , 0.002946 
 0.004283 , 0.001991 
 0.003287 , 0.002061 
 0.003259 , 0.001950 
 0.003231 , 0.001998 
 0.003334 , 0.084019 
 0.004394 , 0.003320 
 0.003048 , 0.002298 
 0.003081 , 0.010377 
 0.002946 , 0.003648 
 0.002966 , 0.001976 
 0.001980 , 0.322289 
 0.001919 , 0.003316 
 0.087118 , 0.003309 
 0.003348 , 0.003396 
 0.003269 , 0.010370 
 0.004338 , 0.003370 
 0.003293 , 0.003313 
 0.003368 , 0.003362 
 0.111885 , 0.002287 
 0.002141 , 0.008996 
 0.002135 , 0.001919 
 0.003283 , 0.001813 
 0.003137 , 0.001851 
 0.003248 , 0.003052 
 0.003299 , 0.003210 
 0.003607 , 0.003275 
 0.003181 , 0.008275 
 0.003040 , 0.003448 
 0.003069 , 0.003203 
 0.001949 , 0.001877 
 0.002920 , 0.004129 
 0.097093 , 0.001986 
 0.004321 , 0.002948 
 0.003178 , 0.001967 
 0.003326 , 0.002924 
 0.003345 , 0.002944 
 0.003393 , 0.001921 
 0.003578 , 0.002033 
 0.099186 , 0.002007 
 0.003292 , 0.003068 
 0.003328 , 0.003024 
 0.003268 , 0.002002 
 0.003316 , 0.002025 
 0.003314 , 0.074132 
 0.003091 , 0.003344 
 0.003204 , 0.003316 
 0.003039 , 0.004378 
 0.003055 , 0.003350 
 0.001943 , 0.003394 
 0.001884 , 0.105400 
 0.001985 , 0.003326 
 0.092123 , 0.003236 
 0.003326 , 0.002301 
 0.002273 , 0.003320 
 0.003308 , 0.003323 
 0.004393 , 0.003373 
 0.003419 , 0.003344 
 0.107155 , 0.003041 
 0.003274 , 0.003061 
 0.003323 , 0.002987 
 0.003206 , 0.001954 
 0.003243 , 0.002988 
 0.003052 , 0.094123 
 0.004308 , 0.002219 
 0.003424 , 0.003270 
 0.003020 , 0.004417 
 0.003058 , 0.003382 
 0.003113 , 0.003447 
 0.002963 , 0.003462 
 0.001978 , 0.099728 
 0.095108 , 0.003399 
 0.003301 , 0.003208 
 0.003339 , 0.003300 
 0.003346 , 0.003257 
 0.003219 , 0.003247 
 0.003385 , 0.003654 
 0.004669 , 0.003157 
 0.099380 , 0.003092 
 0.003379 , 0.003062 
 0.003249 , 0.001938 
 0.003230 , 0.001928 
 0.003225 , 0.002028 
 0.004277 , 0.088315 
 0.004521 , 0.004155 
 0.002994 , 0.003237 
 0.002083 , 0.003397 
 0.001996 , 0.003334 
 0.002941 , 0.003330 
 0.003005 , 0.108259 
 0.001962 , 0.003272 
 0.091123 , 0.003265 
 0.003202 , 0.003309 
 0.003296 , 0.003207 
 0.003308 , 0.003312 
 0.003306 , 0.003284 
 0.003423 , 0.003148 
 0.106195 , 0.003098 
 0.003115 , 0.003132 
 0.004287 , 0.003085 
 0.003221 , 0.002011 
 0.003258 , 0.003007 
 0.003239 , 0.095083 
 0.003303 , 0.003224 
 0.003371 , 0.003321 
 0.003090 , 0.003356 
 0.003101 , 0.003357 
 0.001916 , 0.003482 
 0.001953 , 0.003609 
 0.002006 , 0.102384 
 0.096054 , 0.003332 
 0.003276 , 0.003307 
 0.003312 , 0.003291 
 0.003297 , 0.003302 
 0.003337 , 0.003195 
 0.003393 , 0.004492 
 0.003394 , 0.003184 
 0.103363 , 0.002100 
 0.003323 , 0.002076 
 0.003339 , 0.001944 
 0.003318 , 0.001949 
 0.003326 , 0.001996 
 0.003255 , 0.092128 
 0.003561 , 0.003336 
 0.003161 , 0.003268 
 0.003133 , 0.003407 
 0.003074 , 0.003320 
 0.002940 , 0.003283 
 0.001950 , 0.110244 
 0.001928 , 0.003370 
 0.092089 , 0.003303 
 0.003255 , 0.003129 
 0.003304 , 0.003292 
 0.003379 , 0.003339 
 0.003315 , 0.003508 
 0.003312 , 0.003242 
 0.106271 , 0.003046 
 0.003281 , 0.003073 
 0.004303 , 0.001962 
 0.003269 , 0.002954 
 0.003196 , 0.001979 
 0.003197 , 0.097060 
 0.003554 , 0.003227 
 0.003187 , 0.003313 
 0.003022 , 0.003363 
 0.003028 , 0.003317 
 0.001941 , 0.003376 
 0.002948 , 0.003466 
 0.002000 , 0.102327 
 0.093019 , 0.003316 
 0.003240 , 0.003238 
 0.003209 , 0.003249 
 0.003307 , 0.003298 
 0.003295 , 0.006589 
 0.003428 , 0.008603 
 0.003409 , 0.003201 
 0.104356 , 0.003264 
 0.003386 , 0.005479 
 0.003245 , 0.004184 
 0.003304 , 0.005224 
 0.003233 , 0.003229 
 0.003252 , 0.081501 
 0.004602 , 0.002127 
 0.003016 , 0.003073 
 0.003119 , 0.003353 
 0.003035 , 0.003316 
 0.002990 , 0.003302 
 0.001993 , 0.003312 
 0.002931 , 0.109250 
 0.094057 , 0.003312 
 0.003340 , 0.003307 
 0.003289 , 0.002207 
 0.003226 , 0.003285 
 0.003293 , 0.003272 
 0.003353 , 0.004454 
 0.107149 , 0.003164 
 0.003276 , 0.003076 
 0.003262 , 0.003138 
 0.003315 , 0.002972 
 0.003353 , 0.003009 
 0.002194 , 0.095101 
 0.003340 , 0.003324 
 0.003367 , 0.003285 
 0.003064 , 0.003356 
 0.003031 , 0.003339 
 0.003104 , 0.003438 
 0.001946 , 0.004550 
 0.001967 , 0.101350 
 0.002983 , 0.003253 
 0.094490 , 0.003258 
 0.003395 , 0.003315 
 0.003262 , 0.003313 
 0.004362 , 0.003294 
 0.003343 , 0.003339 
 0.003378 , 0.003201 
 0.108261 , 0.003147 
 0.003345 , 0.002065 
 0.003202 , 0.001956 
 0.003250 , 0.003013 
 0.003266 , 0.001969 
 0.003213 , 0.095128 
 0.003414 , 0.003269 
 0.003302 , 0.003273 
 0.002060 , 0.010612 
 0.002047 , 0.003298 
 0.001900 , 0.002981 
 0.002967 , 0.001982 
 0.001968 , 0.102182 
 0.095047 , 0.003268 
 0.003333 , 0.003297 
 0.003314 , 0.004300 
 0.003299 , 0.003330 
 0.003316 , 0.003233 
 0.003348 , 0.004536 
 0.107132 , 0.003165 
 0.002252 , 0.003109 
 0.003273 , 0.002084 
 0.003314 , 0.001908 
 0.003297 , 0.001953 
 0.003262 , 0.096072 
 0.003320 , 0.003298 
 0.003374 , 0.003310 
 0.003000 , 0.003361 
 0.003112 , 0.003343 
 0.003003 , 0.003408 
 0.001936 , 0.004501 
 0.002926 , 0.106320 
 0.002002 , 0.003295 
 0.095158 , 0.003288 
 0.003363 , 0.003310 
 0.003287 , 0.003282 
 0.003366 , 0.003249 
 0.003267 , 0.003397 
 0.003284 , 0.003255 
 0.108247 , 0.003099 
 0.003262 , 0.003098 
 0.003251 , 0.002939 
 0.003188 , 0.001992 
 0.003269 , 0.002940 
 0.003229 , 0.096124 
 0.003470 , 0.004442 
 0.003249 , 0.003344 
 0.003033 , 0.003372 
 0.003027 , 0.003277 
 0.003078 , 0.003302 
 0.003015 , 0.003440 
 0.002991 , 0.105116 
 0.094102 , 0.003323 
 0.003292 , 0.002997 
 0.003259 , 0.003307 
 0.003371 , 0.003326 
 0.003310 , 0.003060 
 0.004420 , 0.003587 
 0.108152 , 0.003154 
 0.003184 , 0.003034 
 0.003240 , 0.003097 
 0.003186 , 0.001948 
 0.003236 , 0.001956 
 0.003224 , 0.097122 
 0.003215 , 0.003283 
 0.003265 , 0.003293 
 0.003007 , 0.003356 
 0.003093 , 0.003297 
 0.002969 , 0.003301 
 0.002983 , 0.004349 
 0.003010 , 0.107438 
 0.002969 , 0.003325 
 0.098608 , 0.003290 
 0.003184 , 0.003199 
 0.002096 , 0.003270 
 0.003241 , 0.003252 
 0.004366 , 0.004523 
 0.003187 , 0.003291 
 0.321412 , 0.002057 
 0.003337 , 0.002022 
 0.003329 , 0.001953 
 0.003389 , 0.002968 
 0.003387 , 0.001967 
 0.002964 , 0.096111 
 0.003979 , 0.003372 
 0.003284 , 0.003347 
 0.003405 , 0.004436 
 0.003364 , 0.003352 
 0.002948 , 0.003419 
 0.001841 , 0.004382 
 0.001759 , 0.106342 
 0.001807 , 0.003326 
 0.002964 , 0.003292 
 0.003227 , 0.003285 
 0.003267 , 0.004309 
 0.003242 , 0.003329 
 0.003256 , 0.003578 
 0.003289 , 0.003015 
 0.004529 , 0.003079 
 0.003220 , 0.002075 
 0.002044 , 0.001953 
 0.003085 , 0.001958 
 0.001982 , 0.002992 
 0.001988 , 0.096101 
 0.001987 , 0.003345 
 0.003088 , 0.003236 
 0.002001 , 0.003276 
 0.001982 , 0.004409 
 0.003026 , 0.003410 
 0.003040 , 0.108213 
 0.003025 , 0.003276 
 0.002994 , 0.003298 
 0.003028 , 0.003221 
 0.003035 , 0.003252 
 0.002039 , 0.003205 
 0.003092 , 0.003209 
 0.001954 , 0.003135 
 0.072037 , 0.003046 
 0.003311 , 0.002979 
 0.003329 , 0.002981 
 0.003375 , 0.001938 
 0.003320 , 0.001904 
 0.003324 , 0.096454 
 0.003514 , 0.003277 
 0.106322 , 0.003306 
 0.004378 , 0.003383 
 0.003308 , 0.004376 
 0.003244 , 0.003188 
 0.003206 , 0.003318 
 0.002263 , 0.319405 
 0.003375 , 0.004462 
 0.002041 , 0.003461 
 0.002023 , 0.003392 
 0.002038 , 0.003311 
 0.001972 , 0.002963 
 0.002002 , 0.002020 
 0.094074 , 0.003280 
 0.003247 , 0.003374 
 0.003305 , 0.004325 
 0.011546 , 0.002001 
 0.003380 , 0.001775 
 0.002020 , 0.001755 
 0.002962 , 0.001742 
 0.102060 , 0.001762 
 0.003318 , 0.010884 
 0.003214 , 0.003389 
 0.003067 , 0.003285 
 0.003298 , 0.004542 
 0.003235 , 0.003173 
 0.004623 , 0.003130 
 0.003203 , 0.002083 
 0.003074 , 0.001999 
 0.003054 , 0.003083 
 0.001981 , 0.002038 
 0.001990 , 0.002957 
 0.002022 , 0.003062 
 0.096019 , 0.002998 
 0.003294 , 0.003023 
 0.003326 , 0.003007 
 0.003300 , 0.003058 
 0.003363 , 0.003053 
 0.003449 , 0.003109 
 0.003503 , 0.003157 
 0.105335 , 0.003089 
 0.003371 , 0.003039 
 0.003265 , 0.003023 
 0.003239 , 0.003012 
 0.003285 , 0.003055 
 0.003257 , 0.068216 
 0.003586 , 0.003460 
 0.003101 , 0.003418 
 0.003033 , 0.003386 
 0.003131 , 0.003362 
 0.002951 , 0.003323 
 0.002022 , 0.109476 
 0.094052 , 0.003451 
 0.003287 , 0.003378 
 0.003297 , 0.003361 
 0.003337 , 0.003256 
 0.003327 , 0.003213 
 0.004433 , 0.003658 
 0.003352 , 0.003205 
 0.106346 , 0.003084 
 0.003324 , 0.003016 
 0.003245 , 0.003011 
 0.003260 , 0.003063 
 0.003254 , 0.003020 
 0.003192 , 0.095160 
 0.003338 , 0.003418 
 0.003416 , 0.003354 
 0.002016 , 0.003480 
 0.002057 , 0.003488 
 0.002056 , 0.003417 
 0.001971 , 0.108276 
 0.003040 , 0.003378 
 0.094097 , 0.003328 
 0.003318 , 0.003358 
 0.003268 , 0.003356 
 0.003366 , 0.003196 
 0.004433 , 0.004444 
 0.003238 , 0.004493 
 0.003622 , 0.003056 
 0.104279 , 0.002060 
 0.003265 , 0.002070 
 0.003223 , 0.002037 
 0.003057 , 0.002078 
 0.002208 , 0.001976 
 0.003237 , 0.093261 
 0.004326 , 0.003359 
 0.003391 , 0.003430 
 0.001993 , 0.003462 
 0.002063 , 0.003424 
 0.002037 , 0.003498 
 0.003013 , 0.110847 
 0.094078 , 0.002149 
 0.003276 , 0.003071 
 0.003296 , 0.003266 
 0.004327 , 0.003230 
 0.003262 , 0.003342 
 0.003366 , 0.003352 
 0.004537 , 0.003581 
 0.106401 , 0.003141 
 0.003308 , 0.003125 
 0.003256 , 0.003097 
 0.003239 , 0.003012 
 0.003082 , 0.003061 
 0.002141 , 0.094036 
 0.003240 , 0.003361 
 0.003421 , 0.003352 
 0.003023 , 0.003502 
 0.003034 , 0.003451 
 0.003034 , 0.003356 
 0.002998 , 0.108155 
 0.003012 , 0.003337 
 0.096049 , 0.003361 
 0.003311 , 0.003300 
 0.004385 , 0.003382 
 0.003374 , 0.003342 
 0.004399 , 0.004516 
 0.003204 , 0.004279 
 0.004528 , 0.003093 
 0.105652 , 0.003019 
 0.003322 , 0.002981 
 0.002252 , 0.002057 
 0.003276 , 0.002032 
 0.003258 , 0.001994 
 0.003303 , 0.092210 
 0.004499 , 0.003357 
 0.002156 , 0.003394 
 0.002036 , 0.003344 
 0.003121 , 0.004490 
 0.001999 , 0.004508 
 0.001979 , 0.106314 
 0.094070 , 0.003364 
 0.003232 , 0.003339 
 0.003304 , 0.003315 
 0.003102 , 0.003393 
 0.003268 , 0.003336 
 0.003357 , 0.004587 
 0.003347 , 0.003234 
 0.107349 , 0.002143 
 0.003300 , 0.002008 
 0.003319 , 0.001990 
 0.003273 , 0.003078 
 0.003290 , 0.003110 
 0.003282 , 0.093184 
 0.003416 , 0.003349 
 0.004346 , 0.003348 
 0.003096 , 0.003483 
 0.003070 , 0.004544 
 0.003000 , 0.003493 
 0.001979 , 0.003575 
 0.002047 , 0.106261 
 0.094992 , 0.003408 
 0.003346 , 0.003349 
 0.003287 , 0.003276 
 0.003277 , 0.003302 
 0.003353 , 0.003247 
 0.003356 , 0.003692 
 0.004487 , 0.003258 
 0.104299 , 0.002091 
 0.004422 , 0.002026 
 0.003309 , 0.001980 
 0.004368 , 0.003082 
 0.003226 , 0.003122 
 0.003255 , 0.096225 
 0.003564 , 0.003339 
 0.002119 , 0.003389 
 0.001993 , 0.003505 
 0.003059 , 0.003418 
 0.002029 , 0.003520 
 0.001983 , 0.109342 
 0.002908 , 0.003316 
 0.093059 , 0.004293 
 0.003305 , 0.004304 
 0.003297 , 0.003374 
 0.003313 , 0.003473 
 0.003344 , 0.003558 
 0.003419 , 0.003097 
 0.109243 , 0.003068 
 0.003265 , 0.003024 
 0.003241 , 0.003042 
 0.003195 , 0.003004 
 0.003194 , 0.002960 
 0.002181 , 0.094150 
 0.003197 , 0.003376 
 0.003402 , 0.004463 
 0.002993 , 0.003472 
 0.003010 , 0.003460 
 0.003048 , 0.003375 
 0.002960 , 0.004584 
 0.002005 , 0.107255 
 0.093075 , 0.009584 
 0.003171 , 0.003402 
 0.003335 , 0.003410 
 0.003314 , 0.003583 
 0.003366 , 0.003031 
 0.004451 , 0.003094 
 0.003279 , 0.003065 
 0.109844 , 0.002991 
 0.003075 , 0.003129 
 0.002036 , 0.002987 
 0.003216 , 0.002970 
 0.003228 , 0.003058 
 0.002217 , 0.087199 
 0.003223 , 0.003418 
 0.003445 , 0.003325 
 0.003141 , 0.003358 
 0.002997 , 0.004527 
 0.003097 , 0.004473 
 0.003057 , 0.108393 
 0.003011 , 0.004480 
 0.096133 , 0.003235 
 0.003340 , 0.003274 
 0.003273 , 0.003317 
 0.003361 , 0.003373 
 0.004380 , 0.004540 
 0.003167 , 0.003174 
 0.107277 , 0.003139 
 0.003323 , 0.002016 
 0.003307 , 0.003027 
 0.003291 , 0.002976 
 0.003306 , 0.003076 
 0.003345 , 0.096143 
 0.003530 , 0.003418 
 0.003289 , 0.003415 
 0.003018 , 0.003526 
 0.002962 , 0.003512 
 0.003026 , 0.003401 
 0.002975 , 0.003507 
 0.003020 , 0.105241 
 0.093029 , 0.004537 
 0.003285 , 0.003334 
 0.003319 , 0.003406 
 0.003240 , 0.003336 
 0.003229 , 0.003377 
 0.003428 , 0.003497 
 0.004622 , 0.003309 
 0.101320 , 0.003123 
 0.003286 , 0.003065 
 0.003223 , 0.002994 
 0.004247 , 0.003044 
 0.003213 , 0.003032 
 0.003167 , 0.094194 
 0.003393 , 0.003418 
 0.003181 , 0.003448 
 0.002018 , 0.003404 
 0.002104 , 0.003391 
 0.002029 , 0.004487 
 0.002016 , 0.109990 
 0.002032 , 0.003350 
 0.092029 , 0.003274 
 0.003297 , 0.003326 
 0.003164 , 0.003310 
 0.003333 , 0.003143 
 0.003293 , 0.003565 
 0.003382 , 0.003259 
 0.110325 , 0.003134 
 0.003319 , 0.003127 
 0.003311 , 0.002023 
 0.003207 , 0.003065 
 0.003278 , 0.003090 
 0.002214 , 0.095153 
 0.003281 , 0.003422 
 0.004361 , 0.003386 
 0.001968 , 0.003426 
 0.002060 , 0.003429 
 0.002069 , 0.004478 
 0.001983 , 0.003278 
 0.001994 , 0.106184 
 0.097048 , 0.003415 
 0.003324 , 0.003362 
 0.003302 , 0.003463 
 0.003327 , 0.003376 
 0.003314 , 0.003349 
 0.003227 , 0.004633 
 0.003239 , 0.003146 
 0.309552 , 0.003122 
 0.003393 , 0.001991 
 0.003342 , 0.002011 
 0.003317 , 0.002121 
 0.003383 , 0.002017 
 0.001932 , 0.093170 
 0.002978 , 0.003421 
 0.003331 , 0.003379 
 0.003375 , 0.003411 
 0.003332 , 0.003528 
 0.002966 , 0.003395 
 0.002834 , 0.110256 
 0.001764 , 0.003456 
 0.001724 , 0.003345 
 0.001835 , 0.003384 
 0.002104 , 0.003258 
 0.003189 , 0.003283 
 0.003174 , 0.003742 
 0.003254 , 0.003284 
 0.003195 , 0.003178 
 0.003287 , 0.003080 
 0.004450 , 0.003008 
 0.003173 , 0.003021 
 0.002019 , 0.003035 
 0.002032 , 0.093128 
 0.002003 , 0.003400 
 0.002009 , 0.003364 
 0.001981 , 0.003495 
 0.003028 , 0.003507 
 0.003057 , 0.003340 
 0.002997 , 0.004707 
 0.003016 , 0.107320 
 0.001998 , 0.003433 
 0.002016 , 0.003468 
 0.002003 , 0.004361 
 0.002010 , 0.003397 
 0.003041 , 0.003410 
 0.002062 , 0.003557 
 0.002064 , 0.002017 
 0.075118 , 0.003099 
 0.003345 , 0.003043 
 0.003285 , 0.003096 
 0.003354 , 0.002971 
 0.003323 , 0.002978 
 0.004423 , 0.090132 
 0.107108 , 0.003426 
 0.003273 , 0.003385 
 0.003333 , 0.004466 
 0.003283 , 0.003424 
 0.003221 , 0.003275 
 0.003178 , 0.317914 
 0.003278 , 0.003332 
 0.004490 , 0.003215 
 0.002023 , 0.003408 
 0.003042 , 0.004472 
 0.003028 , 0.003242 
 0.001984 , 0.001872 
 0.002030 , 0.003256 
 0.094055 , 0.004454 
 0.003316 , 0.003403 
 0.003305 , 0.003332 
 0.004321 , 0.002865 
 0.003292 , 0.001835 
 0.004396 , 0.002770 
 0.004705 , 0.001795 
 0.103249 , 0.002986 
 0.003347 , 0.003318 
 0.003212 , 0.003262 
 0.003251 , 0.003292 
 0.002238 , 0.003322 
 0.003224 , 0.003367 
 0.003377 , 0.003672 
 0.003384 , 0.003208 
 0.002038 , 0.003122 
 0.003084 , 0.003019 
 0.001955 , 0.002976 
 0.002017 , 0.003102 
 0.001980 , 0.001980 
 0.092114 , 0.002016 
 0.004344 , 0.002007 
 0.003205 , 0.002254 
 0.003358 , 0.002041 
 0.003390 , 0.003040 
 0.004277 , 0.003095 
 0.107310 , 0.003147 
 0.003261 , 0.003013 
 0.004357 , 0.003047 
 0.003318 , 0.003081 
 0.004327 , 0.003103 
 0.003284 , 0.067175 
 0.003353 , 0.003367 
 0.003219 , 0.003365 
 0.002023 , 0.003427 
 0.002049 , 0.004586 
 0.002030 , 0.003259 
 0.002924 , 0.003808 
 0.001957 , 0.101338 
 0.097533 , 0.003375 
 0.003357 , 0.003395 
 0.003274 , 0.003346 
 0.003296 , 0.003254 
 0.003271 , 0.003360 
 0.003334 , 0.004545 
 0.003564 , 0.003261 
 0.103330 , 0.003199 
 0.003317 , 0.001971 
 0.003281 , 0.001967 
 0.003296 , 0.003096 
 0.002227 , 0.003044 
 0.003173 , 0.091187 
 0.004418 , 0.003396 
 0.003280 , 0.003335 
 0.002090 , 0.003460 
 0.002074 , 0.003486 
 0.001999 , 0.004505 
 0.002970 , 0.109275 
 0.002964 , 0.003423 
 0.092052 , 0.003388 
 0.002272 , 0.003441 
 0.003288 , 0.003314 
 0.003298 , 0.003351 
 0.003332 , 0.004497 
 0.003296 , 0.003126 
 0.107170 , 0.003125 
 0.003258 , 0.003041 
 0.003296 , 0.003054 
 0.003208 , 0.003052 
 0.003180 , 0.003065 
 0.003235 , 0.095169 
 0.003260 , 0.003358 
 0.004602 , 0.003381 
 0.003031 , 0.003458 
 0.003074 , 0.003410 
 0.003086 , 0.004547 
 0.002973 , 0.004613 
 0.003018 , 0.101245 
 0.094103 , 0.003412 
 0.003322 , 0.003283 
 0.007433 , 0.003345 
 0.003305 , 0.003335 
 0.003345 , 0.003353 
 0.003491 , 0.003704 
 0.003113 , 0.003234 
 0.102106 , 0.003118 
 0.009449 , 0.003026 
 0.003242 , 0.003013 
 0.003245 , 0.003073 
 0.003417 , 0.002985 
 0.002126 , 0.089176 
 0.002072 , 0.003383 
 0.002057 , 0.003419 
 0.002048 , 0.003477 
 0.002042 , 0.003500 
 0.001972 , 0.003439 
 0.002982 , 0.003576 
 0.002934 , 0.107248 
 0.090061 , 0.004313 
 0.003291 , 0.003248 
 0.003292 , 0.003275 
 0.003339 , 0.003319 
 0.003362 , 0.003350 
 0.003316 , 0.004642 
 0.107120 , 0.002016 
 0.003263 , 0.002117 
 0.003301 , 0.003035 
 0.003278 , 0.003033 
 0.003287 , 0.003063 
 0.003260 , 0.093027 
 0.003454 , 0.003411 
 0.003365 , 0.003377 
 0.003006 , 0.003451 
 0.002969 , 0.003450 
 0.002033 , 0.004465 
 0.002004 , 0.003545 
 0.002010 , 0.101274 
 0.001988 , 0.003368 
 0.096382 , 0.003406 
 0.001993 , 0.003423 
 0.002915 , 0.003397 
 0.003305 , 0.003478 
 0.003416 , 0.003613 
 0.003252 , 0.003218 
 0.116310 , 0.003129 
 0.003393 , 0.002987 
 0.003436 , 0.001977 
 0.003403 , 0.002023 
 0.003399 , 0.001993 
 0.003341 , 0.090223 
 0.003637 , 0.003392 
 0.003224 , 0.004452 
 0.003185 , 0.003469 
 0.002962 , 0.003452 
 0.001951 , 0.004538 
 0.002958 , 0.003597 
 0.001953 , 0.105022 
 0.094093 , 0.003191 
 0.003386 , 0.003073 
 0.003384 , 0.003279 
 0.004448 , 0.004384 
 0.003398 , 0.003341 
 0.003477 , 0.003382 
 0.107200 , 0.004568 
 0.003361 , 0.003019 
 0.002290 , 0.003142 
 0.003236 , 0.003009 
 0.003302 , 0.001982 
 0.003308 , 0.096177 
 0.003387 , 0.003380 
 0.003635 , 0.003400 
 0.002014 , 0.003544 
 0.002082 , 0.003368 
 0.002008 , 0.003472 
 0.001947 , 0.003489 
 0.001991 , 0.105267 
 0.002054 , 0.003360 
 0.094211 , 0.003264 
 0.003373 , 0.003299 
 0.003399 , 0.003335 
 0.003455 , 0.003359 
 0.003399 , 0.003607 
 0.003361 , 0.003276 
 0.108558 , 0.003211 
 0.004521 , 0.002014 
 0.003411 , 0.001982 
 0.003407 , 0.002039 
 0.003298 , 0.003006 
 0.004483 , 0.094247 
 0.004561 , 0.003273 
 0.003072 , 0.004584 
 0.003174 , 0.003438 
 0.003020 , 0.004756 
 0.003096 , 0.003233 
 0.002940 , 0.003072 
 0.002030 , 0.099322 
 0.093094 , 0.003379 
 0.003395 , 0.003346 
 0.003520 , 0.003267 
 0.003414 , 0.003316 
 0.003482 , 0.003311 
 0.003375 , 0.004629 
 0.105302 , 0.003101 
 0.003350 , 0.003124 
 0.003366 , 0.003059 
 0.003355 , 0.001990 
 0.003433 , 0.002061 
 0.003343 , 0.095155 
 0.004603 , 0.003372 
 0.003302 , 0.003400 
 0.003103 , 0.003492 
 0.003062 , 0.003498 
 0.001959 , 0.003395 
 0.002943 , 0.003493 
 0.002012 , 0.105207 
 0.002984 , 0.003435 
 0.095174 , 0.003397 
 0.004471 , 0.003395 
 0.004447 , 0.003332 
 0.004325 , 0.003480 
 0.004372 , 0.003603 
 0.004644 , 0.003164 
 0.107353 , 0.003120 
 0.003419 , 0.002977 
 0.003386 , 0.002985 
 0.003366 , 0.002975 
 0.003369 , 0.003065 
 0.003272 , 0.093216 
 0.004689 , 0.003381 
 0.003053 , 0.004412 
 0.003098 , 0.003498 
 0.002976 , 0.003522 
 0.002936 , 0.003476 
 0.001978 , 0.003524 
 0.002010 , 0.106233 
 0.095151 , 0.003428 
 0.003401 , 0.003299 
 0.003404 , 0.003324 
 0.003498 , 0.003334 
 0.003514 , 0.003380 
 0.003492 , 0.004596 
 0.108141 , 0.003218 
 0.003329 , 0.003059 
 0.003252 , 0.003060 
 0.003312 , 0.002949 
 0.004318 , 0.003059 
 0.003187 , 0.095182 
 0.003364 , 0.003358 
 0.003204 , 0.003419 
 0.003132 , 0.003440 
 0.002973 , 0.004488 
 0.001956 , 0.003421 
 0.002001 , 0.003565 
 0.003009 , 0.105317 
 0.002931 , 0.003367 
 0.094211 , 0.003377 
 0.004414 , 0.003403 
 0.004473 , 0.003400 
 0.004515 , 0.003490 
 0.003484 , 0.004630 
 0.003448 , 0.003182 
 0.107396 , 0.003121 
 0.003345 , 0.002990 
 0.003308 , 0.001971 
 0.003317 , 0.001980 
 0.003299 , 0.002020 
 0.004400 , 0.094164 
 0.004549 , 0.003434 
 0.003260 , 0.003299 
 0.002082 , 0.003431 
 0.001984 , 0.003557 
 0.001982 , 0.003473 
